Age,Weight,Height,BattingAvg,OnBasePct,HomeRunRate,SlugRate,RBIRate,WalkRate,StrikeRate,StolenBases,HitByPitch,PutOutRate,AssistRate,ErrorRate,Salary
29.66666667,190,74,0.2717149,0.467706,0.0467706,0.481069,0.1804008,0.195991,0.2048997,0.0072992,0.0656934,6.2313432,0.3955223,0.0671641,3757312.5
33.16666667,225,75,0.2578125,0.3984375,0.0234375,0.3671875,0.125,0.140625,0.296875,0,0.0222222,6.0232558,0.1860465,0,437954.5455
33,205,72,0.25,0.25,0,0.325,0.075,0,0.275,0.0285714,0.0285714,1.1333333,0,0,172750
20.75,225,77,0.1388888,0.1944444,0,0.1388888,0,0.0555555,0.5555555,0,0,0.1904761,0.8571428,0,2300000
20.08333333,210,75,0.331081,0.4729729,0.0777027,0.6570945,0.2077702,0.1418918,0.0878378,0.0324675,0.0454545,9.72,0.76,0.0666666,2175000
23.91666667,170,69,0.2527472,0.3846153,0.021978,0.3186813,0.1318681,0.1318681,0.2087912,0.1578947,0,1.2535884,2.3947368,0.0263157,269166.6667
22.5,219,73,0.3180987,0.4076782,0.0658135,0.5776965,0.1882998,0.0895795,0.1133455,0,0.0206896,0.6388888,1.5347222,0.0694444,1697500
28.41666667,190,72,0.3080985,0.4524647,0.0757042,0.612676,0.2288732,0.1443661,0.2183098,0.0131578,0.0394736,1.5,0.030303,0.0530303,7169393.917
32,190,71,0.2865979,0.3690721,0.0164948,0.4082474,0.1154639,0.0824742,0.1587628,0,0.046875,0.7142857,2.02521,0.0924369,1678400
26.41666667,185,75,0.4166666,0.4166666,0,0.6666666,0.25,0,0.25,0,0,0.0444444,0.1555555,0.0222222,311250
24.16666667,190,74,0.25,0.3382352,0.0147058,0.3823529,0.1617647,0.0882352,0.2941176,0.025641,0.0128205,1.0972222,1.0451388,0.0645833,303000
22.16666667,180,72,0.137931,0.137931,0,0.137931,0,0,0.4482758,0,0,0.2592592,0.6666666,0.037037,347500
23.25,166,71,0.2802197,0.3223443,0.014652,0.3736263,0.0934065,0.0421245,0.095238,0.116129,0.0193548,2.2993197,0.0204081,0.0340136,321000
29.41666667,185,73,0.2560975,0.3130081,0.00813,0.3414634,0.101626,0.0569105,0.1138211,0.0123456,0.0987654,6.1772151,0.4303797,0.0253164,496428.5714
27.5,180,71,0.2213114,0.2909836,0.012295,0.3032786,0.1188524,0.0696721,0.2459016,0.0625,0,1.4152581,2.3809859,0.0589201,1380000
27.75,155,68,0.2210526,0.3105263,0.0157894,0.3052631,0.0894736,0.0894736,0.1473684,0.0438596,0.0701754,1.3568722,1.723124,0.0798159,617857.1429
25.66666667,172,73,0.2866894,0.3532423,0.0170648,0.4010238,0.1228668,0.0665529,0.1331058,0.1140939,0.0067114,1.4899328,2.8120805,0.0738255,3608062.5
17.5,160,72,0.2545454,0.2772727,0.0090909,0.3727272,0.0636363,0.0227272,0.140909,0.3584905,0,1.744186,2.7209302,0.0930232,307500
22.16666667,213,71,0.1475409,0.2295081,0,0.1803278,0.0163934,0.0819672,0.2786885,0,0,1.5625,0,0,300000
21.66666667,175,71,0.2559523,0.2946428,0.0297619,0.4315476,0.1011904,0.0386904,0.157738,0.1376146,0.0091743,1.6146788,2.9082568,0.0275229,570000
22.33333333,170,74,0.3069053,0.3938618,0.0306905,0.4654731,0.1253196,0.0869565,0.1150895,0.0447761,0.0074626,1.6490384,0.0625,0.014423,312000
23.83333333,170,69,0.2730109,0.3837753,0.0062402,0.375975,0.0826833,0.1107644,0.1482059,0.1823899,0.0062893,1.5666666,2.84,0.0533333,345000
28.41666667,180,70,0.2545163,0.3727417,0.0159197,0.3990417,0.1264596,0.1182253,0.1653608,0.2982026,0.0405228,1.4456662,0.0353383,0.0331453,400900
27.83333333,175,72,0.2934782,0.347826,0,0.3369565,0.0543478,0.0543478,0.0869565,0.1375,0.0125,0.8717948,0,0,340000
25.58333333,190,75,0.2861896,0.4193011,0.0599001,0.5124792,0.1763727,0.1331114,0.21797,0.1806451,0.0645161,0.6451612,1.6903225,0.0838709,9093363.636
29.91666667,205,69,0.3339658,0.4117647,0.0360531,0.5104364,0.1631878,0.0777988,0.1726755,0.0518518,0.0222222,6.2096774,0.4193548,0.0887096,5654615.385
25.33333333,210,76,0.314,0.458,0.068,0.598,0.248,0.144,0.184,0.028169,0.0915492,0.6595744,2.3049645,0.0709219,3901000
22.91666667,160,68,0.2891933,0.3759512,0.0213089,0.4550989,0.1111111,0.0867579,0.1111111,0.1948051,0.0194805,1.3896103,2.590909,0.0584415,857500
23.75,205,74,0.1623931,0.2478632,0,0.2051282,0.076923,0.08547,0.3076923,0.0377358,0.0188679,0.8585526,0.6578947,0.0526315,375000
23.25,205,74,0.1696969,0.260606,0.030303,0.290909,0.090909,0.090909,0.3757575,0,0.0714285,5.2985074,0.3134328,0.0447761,310000
23.66666667,200,73,0.3100616,0.3716632,0.0492813,0.5441478,0.1416837,0.0616016,0.1868583,0.1214285,0.0714285,1.7341269,0.1150793,0.1071428,295000
31,195,75,0.1311475,0.1803278,0,0.1639344,0.0327868,0.0491803,0.114754,0,0,0.5454545,1.5454545,0.030303,2599027.833
26.91666667,170,74,0.1538461,0.1538461,0.051282,0.3333333,0.076923,0,0.2820512,0,0,0.1875,0.5,0.03125,1844000
30.83333333,185,74,0.2792792,0.3873873,0.072072,0.5045045,0.1981981,0.1081081,0.2972972,0,0.025974,5,0.48,0.08,397500
24.66666667,179,70,0.3222891,0.3433734,0.006024,0.3855421,0.0783132,0.0210843,0.1506024,0.2405063,0,2.2692307,0.025641,0.1153846,309000
33.83333333,170,69,0.245614,0.2877192,0.0070175,0.3368421,0.091228,0.0421052,0.0982456,0,0.032967,1.8045977,2.6896551,0.0574712,1072291.667
34,186,73,0.2600896,0.3340807,0.0493273,0.4820627,0.1502242,0.073991,0.2645739,0.1555555,0.0296296,1.6832358,0.0510071,0.0316763,2146846.154
35.25,182,73,0.2742857,0.32,0.0342857,0.4342857,0.1314285,0.0457142,0.1828571,0.0204081,0.0408163,4.6530612,0.3673469,0.0204081,1730287.111
21.66666667,150,71,0.1794871,0.2564102,0,0.2051282,0.051282,0.076923,0.076923,0,0.0526315,1.375,1.9375,0.1875,307000
27.08333333,185,77,0.1363636,0.1969696,0.030303,0.2272727,0.0454545,0.060606,0.4545454,0,0.0333333,0.15625,0.6875,0.09375,2714300
24.91666667,200,73,0.2568807,0.353211,0.0275229,0.3990825,0.1123853,0.0963302,0.1444954,0,0.0222222,6.1203007,0.4360902,0.0150375,290666.6667
25.83333333,170,70,0.2725274,0.3076923,0.0153846,0.3934065,0.0945054,0.0351648,0.1274725,0,0,1.7202743,2.5767276,0.0746951,301500
23.41666667,215,73,0.15625,0.21875,0,0.1875,0.03125,0.0625,0.28125,0.04,0.04,0.5,0.7083333,0,300000
27,205,78,0.2333333,0.3888888,0.1,0.5777777,0.2555555,0.1555555,0.2333333,0,0,8.6521739,1.173913,0.0434782,2677285.714
22.58333333,195,73,0.1343283,0.2089552,0,0.1343283,0.0149253,0.0746268,0.3283582,0,0,0.4117647,0.6764705,0.0588235,835750
32.91666667,190,71,0.2897033,0.4502617,0.0628272,0.5340314,0.2111692,0.1605584,0.1448516,0.0324675,0.0714285,1.9852941,0.0808823,0.0367647,6625625.125
35.83333333,200,73,0.2442996,0.3257328,0.0553745,0.456026,0.2117263,0.0814332,0.179153,0.0093457,0,1.6818181,0.0454545,0.0454545,2794333.333
25.41666667,180,72,0.1559663,0.2870588,0.0085714,0.1988235,0.04,0.1310923,0.1073949,0,0.0788934,7.5434782,0.5434782,0.0652173,691875
23.25,185,72,0.2688442,0.3693467,0.0376884,0.4623115,0.1557788,0.1005025,0.1658291,0.0225563,0.0075187,1.725493,0.0369443,0.0189873,300000
23.58333333,195,75,0.2387096,0.2903225,0.032258,0.432258,0.1225806,0.0516129,0.2387096,0.0163934,0.0163934,1.4,2.1544117,0.0544117,200000
32.16666667,202,74,0.3265895,0.4942196,0.034682,0.5289017,0.1734104,0.16763,0.1763005,0.0373831,0.0654205,8.01,0.55,0.04,2798750
22.08333333,180,73,0.2796052,0.3338815,0.0460526,0.4835526,0.149671,0.0542763,0.1990131,0.1241379,0.0689655,2.169014,2.9436619,0.1619718,1865000
32.91666667,185,72,0.253138,0.3702928,0.0732217,0.5167364,0.167364,0.1171548,0.2782426,0,0.015873,1.9193548,0.0403225,0.032258,6660500
35.58333333,180,72,0.1290322,0.1290322,0,0.1290322,0.032258,0,0.4516129,0,0,0.275862,0.7241379,0.0689655,1312062.5
28.16666667,225,71,0.281081,0.3513513,0.0216216,0.4108108,0.1405405,0.0702702,0.2,0.081081,0.027027,1.5994186,0,0.0232558,423792.8571
28.75,205,74,0.2152588,0.3133514,0.0272479,0.346049,0.1117166,0.0980926,0.1634877,0.0357142,0.0357142,3.4123376,1.2781384,0.1006493,1429083.375
25.08333333,185,72,0.2719298,0.3815789,0.0307017,0.4210526,0.122807,0.1096491,0.2105263,0.0847457,0.118644,1.9137931,3.0517241,0.1896551,803625
32.16666667,175,69,0.2665148,0.3781321,0.0410022,0.451025,0.1503416,0.1116173,0.2095671,0.0079365,0.0396825,3.490309,0.187385,0.0629907,1040454.545
26.16666667,175,72,0.3042328,0.4285714,0.0291005,0.4470899,0.1243386,0.1243386,0.1164021,0.0652173,0.0108695,1.4507042,0.028169,0.0422535,2449562.375
30.16666667,195,71,0.3050847,0.3898305,0.0508474,0.4576271,0.118644,0.0847457,0.2711864,0,0.1,4.85,0.2,0.15,570650
27.08333333,170,69,0.2160493,0.2716049,0.0061728,0.2962962,0.0987654,0.0555555,0.1419753,0,0.027027,0.3943661,1.2535211,0.0140845,574333.3333
25.08333333,200,73,0.0701754,0.0877192,0,0.0701754,0,0.0175438,0.1929824,0,0,0.3225806,0.9677419,0.032258,1125000
36.66666667,200,73,0.3090379,0.3965014,0.0233236,0.419825,0.1457725,0.0874635,0.1341107,0.02,0.01,1.8568111,0.0394736,0.0278637,1875007.722
27.83333333,160,69,0.372159,0.4417613,0.0113636,0.4545454,0.0852272,0.0696022,0.0894886,0.2236024,0.0248447,2.3544303,0.0759493,0.0189873,5132333.5
31.83333333,195,73,0.2655367,0.4463276,0.0508474,0.5084745,0.2259887,0.1807909,0.2881355,0.0081967,0.0163934,2.9916666,0.25,0,298000
27.58333333,195,73,0.2871046,0.3673965,0.0535279,0.5036496,0.1922141,0.0802919,0.1070559,0.0283018,0.0566037,8.490909,0.6545454,0.0727272,3814300
31.58333333,163,70,0.2905027,0.3575418,0.0167597,0.4189944,0.1396648,0.0670391,0.1284916,0.0550458,0.0183486,0.904414,0.0119047,0.0125786,1200000
20.33333333,215,74,0.2807339,0.4055045,0.0697247,0.559633,0.2055045,0.1247706,0.2146788,0.0275862,0.0689655,8.5211267,0.6901408,0.0704225,1687500
24.41666667,170,70,0.3108728,0.3843797,0.0520673,0.5344563,0.229709,0.0735068,0.1117917,0.0246913,0.0617283,1.6296296,3.2469135,0.1481481,2077125
30.66666667,220,76,0.273622,0.4783464,0.0826771,0.5807086,0.2066929,0.2047244,0.2834645,0,0.013986,8.1343283,0.6268656,0.0522388,4723452.429
27.83333333,175,75,0.1969696,0.1969696,0,0.2121212,0.060606,0,0.3636363,0,0,0.3636363,0.8181818,0.030303,738750
27.33333333,215,76,0.1129032,0.1451612,0,0.1290322,0,0.032258,0.4354838,0,0,0.40625,0.78125,0.0625,1068571.429
22.58333333,190,71,0.2267441,0.3255813,0.0348837,0.4069767,0.1337209,0.0988372,0.1802325,0.03125,0.03125,5.9152542,0.3050847,0.0338983,282000
30.83333333,205,76,0.1864406,0.2033898,0,0.2033898,0.0847457,0.0169491,0.2881355,0,0,0.3939393,1.1212121,0,2271541.667
29.5,185,74,0.2564655,0.4073275,0.0280172,0.4116379,0.1336206,0.150862,0.2284482,0.0357142,0.0142857,2.045849,0.0247169,0.0588679,1248900
22.66666667,245,75,0.0833333,0.0833333,0,0.0833333,0,0,0.3333333,0,0,0.037037,0.1851851,0,255000
21.58333333,173,71,0.2828685,0.3466135,0.0458167,0.505976,0.1474103,0.063745,0.191235,0.0671641,0.022388,1.3131903,2.4153776,0.0769811,290666.6667
23,170,73,0.2659176,0.3220973,0.0486891,0.4681647,0.2134831,0.0561797,0.1498127,0.0425531,0.0212765,4.6153846,1.6530769,0.04,300000
27.66666667,185,75,0.2033613,0.2613445,0,0.2756302,0.0714285,0.0579831,0.2462184,0,0,0.403162,0.5079051,0.0217391,2062045.455
23.33333333,191,72,0.2666666,0.3703703,0.0481481,0.4814814,0.1259259,0.1037037,0.2259259,0,0.0076923,3.3762676,0.2696759,0.0123456,302500
25.75,198,70,0.2326732,0.3168316,0.0297029,0.3811881,0.0990099,0.0841584,0.1782178,0,0.0121951,5.5454545,0.5636363,0.0727272,295625
31.83333333,175,70,0.2155555,0.3111111,0.0666666,0.4733333,0.1555555,0.0955555,0.3088888,0.064,0.024,1.5245901,3.057377,0.1639344,2398710.333
30,210,77,0.1764705,0.2352941,0,0.1764705,0.0588235,0.0588235,0.3529411,0,0,0.1041666,0.2083333,0.0208333,835111.1111
22.5,225,75,0.0454545,0.0454545,0,0.0454545,0,0,0.3636363,0,0,0.2222222,0.2444444,0,307500
28.33333333,210,74,0.2958963,0.4298056,0.0388768,0.4816414,0.1576673,0.1339092,0.2721382,0.0729927,0.0729927,6.7692307,0.376923,0.0153846,2526071.429
24.66666667,170,71,0.2347826,0.3304347,0.0086956,0.3217391,0.1130434,0.0956521,0.2086956,0.0192307,0,1,1.590909,0.0454545,287500
33.58333333,198,73,0.243421,0.3881578,0.0328947,0.3618421,0.1842105,0.1447368,0.2039473,0,0,3.265909,0.675,0,4475666.667
26.66666667,175,71,0.2936893,0.4126213,0.0339805,0.4538834,0.145631,0.118932,0.1043689,0.0272727,0,1.6761904,2.5714285,0.0571428,2492187.5
31.33333333,170,69,0.2260869,0.3043478,0,0.2695652,0.0608695,0.0782608,0.0782608,0.0689655,0.1724137,2.5172413,2.9655172,0.1724137,1979499.917
32.25,180,73,0.273743,0.3296089,0.0083798,0.3743016,0.0921787,0.0558659,0.1089385,0.0072463,0,0.9026772,1.4309376,0.0999503,1687928.571
33.33333333,165,69,0.2910052,0.3915343,0.0123456,0.388007,0.1040564,0.1005291,0.1093474,0.1283783,0.0067567,1.3605442,2.6938775,0.0748299,2581593.75
23.58333333,195,75,0.2258064,0.2903225,0,0.2903225,0.0967741,0.0645161,0.4193548,0,0,0.2580645,0.4516129,0,262000
35,215,75,0.302037,0.4977777,0.0644444,0.5948148,0.1825925,0.1957407,0.2198147,0.0717702,0.098086,1.6484935,0.0710186,0.0121951,6978340.286
27.41666667,180,72,0.2741935,0.3897849,0.0403225,0.4677419,0.1344086,0.1155913,0.1397849,0,0.0310077,1.6853932,2.3932584,0.0786516,1037111.111
25.5,230,74,0.2491467,0.324232,0.0511945,0.4744027,0.1945392,0.0750853,0.1535836,0,0.0379746,4.2687793,0.2394366,0.0352112,490000
24.66666667,200,77,0.2142857,0.2285714,0,0.2714285,0.0285714,0.0142857,0.3714285,0,0,0.3529411,0.9411764,0,2675000
21.41666667,228,74,0.09375,0.140625,0,0.09375,0.0625,0.046875,0.5625,0,0,0.3714285,1.1714285,0.1428571,335000
37.41666667,225,76,0.1052631,0.1578947,0,0.1052631,0.0526315,0.0526315,0.4210526,0,0.0344827,0.2258064,1.2258064,0.032258,2789333.353
23.33333333,195,75,0.1860465,0.2558139,0,0.3023255,0,0.0697674,0.4651162,0,0,0.2916666,0.75,0.125,1072500
23,210,73,0.272388,0.3675373,0.0429104,0.4720149,0.125,0.0951492,0.1548507,0.0671641,0.0149253,2.4961832,0.0381679,0.0076335,452750
21.41666667,190,77,0.2620689,0.3655172,0.0551724,0.4862068,0.1620689,0.1034482,0.2931034,0.0449438,0.0449438,1.570879,0.0461538,0.0307692,301500
28.16666667,205,73,0.2700892,0.3571428,0.0424107,0.453125,0.1495535,0.0870535,0.171875,0.0082644,0.0661157,1.7162162,0.027027,0.0405405,2241750
23.83333333,200,72,0.2525183,0.3498168,0.032967,0.4139193,0.1332417,0.0972985,0.1703296,0.0435043,0.0144346,0.7488455,2.0401442,0.1363203,309250
23.5,200,72,0.2552447,0.4405594,0.055944,0.4982517,0.1171328,0.1853146,0.2657342,0.08125,0.025,4.0728477,0.3378443,0.0453218,298666.6667
32.75,205,74,0.262032,0.4135472,0.0392156,0.4349376,0.1247771,0.1515151,0.1711229,0.0067567,0.0135135,2.2061855,0.0206185,0.0103092,6374489.857
18.08333333,195,76,0.2027027,0.2567567,0.0135135,0.2972972,0.0405405,0.054054,0.2297297,0,0,0.46875,1.0625,0.0625,293963
34.66666667,190,74,0.2325581,0.2945736,0.0310077,0.4186046,0.0852713,0.0620155,0.2015503,0.0350877,0,1.1642857,0.072619,0.0238095,981786.5833
20,180,75,0.1388888,0.1666666,0,0.1388888,0,0.0277777,0.3888888,0,0,0.4545454,0.9090909,0.090909,308000
34.66666667,190,72,0.1803278,0.1967213,0,0.2459016,0.0327868,0.0163934,0.3606557,0,0.03125,0.6451612,1,0.0967741,3059291.583
24.91666667,217,74,0.2638146,0.3529411,0.0516934,0.4991087,0.1461675,0.0891265,0.3012477,0.0129032,0.1935483,3.2880103,0.1818496,0.0441643,568666.6667
31.25,190,75,0.2507836,0.3322884,0.0062695,0.3103448,0.1034482,0.0815047,0.1786833,0,0.0097087,5.9320388,0.368932,0.0194174,2333250
27.58333333,160,71,0.2125,0.275,0.025,0.325,0.1291666,0.0625,0.0833333,0.0107526,0,1.0875,1.9,0.075,482357.1429
24,170,70,0.3082822,0.3481595,0.0168711,0.4585889,0.0904907,0.0398773,0.1088957,0.0509554,0.0191082,1.5064102,3.1538461,0.1089743,654250
27.25,235,77,0.1,0.1333333,0,0.1333333,0.0333333,0.0333333,0.6166666,0,0.0357142,0.2068965,0.7931034,0,859857.1429
26.58333333,193,74,0.2475247,0.3316831,0.0297029,0.3910891,0.1435643,0.0841584,0.2425742,0.0344827,0.0517241,2.2884615,0.0576923,0.1153846,3414666.667
27.25,190,71,0.2738853,0.343949,0.0254777,0.4267515,0.1337579,0.0700636,0.1528662,0.0126582,0.0632911,3.7246376,0.3333333,0.0289855,363125
26.5,193,74,0.2859424,0.370607,0.0223642,0.4265175,0.1293929,0.0846645,0.1565495,0.1337579,0.0509554,2.2609375,0.0195312,0.015625,1400833.333
22.16666667,180,73,0.228395,0.2839506,0.037037,0.4444444,0.1049382,0.0555555,0.1728395,0.077922,0.012987,0.9215685,0.0294117,0,262500
24.66666667,194,72,0.2666666,0.2888888,0.0666666,0.5111111,0.1777777,0.0222222,0.2222222,0,0,0.347826,0.6521739,0.0869565,1334166.667
31.75,160,69,0.3074141,0.3725135,0.0090415,0.3851717,0.068716,0.0650994,0.108499,0.1793103,0.0206896,1.6917293,2.9398496,0.1127819,2425000
23.5,220,77,0.1333333,0.1777777,0.0222222,0.2222222,0.0666666,0.0444444,0.2444444,0,0,0.1818181,0.590909,0.0454545,3053571.429
24.5,173,72,0.2347417,0.3004694,0.0046948,0.3474178,0.112676,0.0657276,0.2159624,0.0144927,0.0144927,1.359375,2.671875,0.078125,402166.6667
28.58333333,225,70,0.1698113,0.2075471,0,0.226415,0.0377358,0.0377358,0.1698113,0,0.060606,6.3636363,0.2727272,0,340750
27,205,78,0.0526315,0.0526315,0,0.1052631,0,0,0.6315789,0,0,0.5,1.2857142,0,1216928.571
26,220,74,0.1052631,0.1403508,0.0175438,0.1754385,0.0701754,0.0350877,0.5789473,0,0,0.46875,0.78125,0.0625,1333125
23.66666667,220,76,0.090909,0.090909,0,0.090909,0,0,0.4545454,0,0,0.047619,0.2857142,0,300000
27.83333333,215,74,0.2724935,0.3573264,0.0462724,0.4807197,0.1542416,0.0848329,0.1825192,0,0.0576923,8.12,0.68,0,2922666.667
33.41666667,180,69,0.2877906,0.4127906,0.0029069,0.3808139,0.0784883,0.125,0.0813953,0.1346153,0.076923,1.5920212,1.3069148,0.1712765,2325208.333
24.83333333,190,73,0.3130434,0.3768115,0.031884,0.4826086,0.1434782,0.0637681,0.1289855,0.075,0.00625,1.4240506,2.6772151,0.1202531,371666.6667
19.5,220,76,0.2285714,0.2714285,0.0142857,0.2857142,0.0714285,0.0428571,0.4142857,0,0,0.5806451,0.9354838,0.0645161,395000
29.33333333,170,70,0.2692307,0.408284,0.0177514,0.3934911,0.1065088,0.1390532,0.1804733,0,0.0560747,5.6391752,0.4742268,0.0824742,578777.7778
35.75,190,73,0.2327586,0.3591954,0.025862,0.3563218,0.1005747,0.1264367,0.2385057,0,0.0072992,3.2936404,0.96512,0.1018818,2547999.938
